clickability_test_id,eyecatcher_id,headline_1,headline_2,higher_CTR
541c4f3bcbd9da987a000072,541b351be906a0b6170000c9,"It Was 45 Years Of True Love, But When 1 Died, The Other Was Told The Marriage Was A Fake","His Spouse Died, But He's Still Fighting For Their Marriage",1.0
54203a2f5e2cc1886100004b,542039755e2cc11b67000058,A Far-Away War Got Too Close When She Learned Drones Were Being Controlled From Her Town,"The Secret Drone Base Nearby Freaked Her Out, And Now This Grandmother’s Going To Jail",2.0
54203a2f5e2cc1886100004b,542039755e2cc11b67000058,It’s An Old Story: A Protester Gets Jail. But What This One Was Protesting Is What’s Worrying Me.,A Far-Away War Got Too Close When She Learned Drones Were Being Controlled From Her Town,1.0
54203a2f5e2cc1886100004b,542039755e2cc11b67000058,A Far-Away War Got Too Close When She Learned Drones Were Being Controlled From Her Town,Most People Flying In And Out Of This Local Airport Have No Idea What They’re Flying Over,2.0
542062809d99f11428000079,541f7a519d99f1d069000030,"Boy Or Girl? If They're Good With A Sword And A Spellbook, It Doesn't Matter.",Grownups Are Doing A Pretty Awful Job At Gender Equality. Can Some Tweenage Wizards Do Better?,2.0
542062809d99f11428000079,541f7a519d99f1d069000030,Lesson Learned From Harry Potter: Adventures Are Better When Boys And Girls Fight Monsters Together.,A Little Girl Killed Three Monkeys. Several Boys Were Impressed.,2.0
542062809d99f11428000079,541f7a519d99f1d069000030,It's Like Title IX For Nerds,A Little Girl Killed Three Monkeys. Several Boys Were Impressed.,2.0
542062809d99f11428000079,541f7a519d99f1d069000030,Grownups Are Doing A Pretty Awful Job At Gender Equality. Can Some Tweenage Wizards Do Better?,It's Like Title IX For Nerds,1.0
542062809d99f11428000079,541f7a519d99f1d069000030,Grownups Are Doing A Pretty Awful Job At Gender Equality. Can Some Tweenage Wizards Do Better?,Lesson Learned From Harry Potter: Adventures Are Better When Boys And Girls Fight Monsters Together.,1.0
542177ba1afbe8d5c600009e,54216c1b1afbe88d7300009c,'Hangman' Just Reminded Me Of How Crucial It Is To Choose Our Words Wisely,Ever Play 'Hangman'? Listen To This Guy Reveal The Truth Behind The Game.,2.0
542177ba1afbe8d5c600009e,54216c1b1afbe88d7300009c,How Many Letters Do You Have?,Ever Play 'Hangman'? Listen To This Guy Reveal The Truth Behind The Game.,2.0
542177ba1afbe8d5c600009e,54216c1b1afbe88d7300009c,A Game We Played As Kids Has More Relevance Than You Might Think,How Many Letters Do You Have?,1.0
542177ba1afbe8d5c600009e,54216c1b1afbe88d7300009c,Hear This Guy Spin A Popular Kids' Game Into A Real And Inspiring Message,Ever Play 'Hangman'? Listen To This Guy Reveal The Truth Behind The Game.,2.0
542177ba1afbe8d5c600009e,54216c1b1afbe88d7300009c,How Many Letters Do You Have?,A Game We All Played As Kids Has Everything To Do With How We Treat Each Other As Adults,2.0
5421bc27ac4191e3a60000c6,542060c402c5bfd15c000002,"You Think Regular, Non-Famous People Are The Only Ones Who Gossip About Celebrities? Think Again.",A Group Of Women Were Talking About Her Behind Her Back. She Heard Them And Had This Great Response.,2.0
5421c542ac41912b710000a9,5421c7a97f5b52a833000014,A Random Dude Has One Piece Of Advice For Women And It Brings A Lot Of... Smiles,I Have Advice For This Random Dude’s Life Advice For Women: Just... Don’t,1.0
5421c542ac41912b710000a9,5421c7a97f5b52a833000014,I Have Advice For This Random Dude’s Life Advice For Women: Just... Don’t,"It Seems Like A Harmless Word To Say To Someone Who Looks Bummed, But Maybe We Should Stop",2.0
5421c542ac41912b710000a9,5421c7a97f5b52a833000014,I Have Advice For This Random Dude’s Life Advice For Women: Just... Don’t,Ever Been Told To Smile More? This Woman Sums Up All Of My Feelings About It.,2.0
5421defd7f5b5247b3000031,542c2ac134120f8dfd000039,The Only Crimson Wave I Wanna Ride Is The One Straight To This Conversation,Why Does Such A Normal Part Of Life Get Portrayed In Such A Negative And Humiliating Way?,2.0
5421defd7f5b5247b3000031,542c2ac134120f8dfd000039,When Girls Get Their Period In Movies,The Only Crimson Wave I Wanna Ride Is The One Straight To This Conversation,1.0
54232c51a7d2af5fe30000e1,542302b9a369ff3dba0000b6,"This 5-Letter Word Is Not As Cute As It Seems, Though It Did Make Me Laugh Here",A Random Dude Gives A Woman Some Life Advice. I Don't Think He Was Prepared For Her Reaction.,2.0
54233529a7d2af5fe30000f1,5423377fa369ffe8c60000e1,How Do You Bring World Leaders To Tears? Like *This*,Her Country Is *Literally* Sinking Under Water. But It's Everyone Else In The Room That's Crying.,1.0
54234ee2fc77add01700000f,5422fad4a7d2afed980000af,An Actor Explains The One Thing He Does When He Gets Pulled Over That Wouldn't Occur To Most Of Us,There's A Big Difference In The Way This Celebrity Gets Treated By The Cops Than Many Of Us,1.0
54234ee2fc77add01700000f,5422fad4a7d2afed980000af,An Actor On The Way To A Family Funeral Was Surprised By The Words The Policeman Screamed At Him,There's A Big Difference In The Way This Celebrity Gets Treated By The Cops Than Many Of Us,1.0
54234ee2fc77add01700000f,5422fad4a7d2afed980000af,Some Famous People Get Treated Way Differently Than The Rest Of Us When They Get Pulled Over,An Actor Explains The One Thing He Does When He Gets Pulled Over That Wouldn't Occur To Most Of Us,2.0
5424287c996e90efa6000036,5423400bfc77ad299f000005,Incredible Young Woman Pleads To World Leaders To Save Her Home,A Mom Spoke About Her Baby For 4 Minutes. Over 100 World Leaders Leapt To Their Feet In Applause.,2.0
5424287c996e90efa6000036,5423400bfc77ad299f000005,Incredible Young Woman Pleads To World Leaders To Save Her Home,Watch This Non-Celebrity Bring A Room Full Of World Leaders To A Standing Ovation,2.0
54287977735e82571100000d,542877eeadfe30a51f00000d,"Why Focusing Rape Prevention Efforts On Women Is Not Just Wrong, But Irresponsible",Here Is The Best Reason Why It’s BS To Change Women’s Behavior In Order To Stop Rape,2.0
5429c7463f8719e42b000016,5429c9153f87192d9e000013,"If You See A Gorgeous Woman Walking By, Think Of This Map Before You Say Anything","Hey, Men Of San Francisco: It’s The Bay Area, Not The ‘Hey’ Area",1.0
542ab4643f87192d9e00005f,542a246a5f78284cc200009e,"There Are Rules About Her Space, But Chances Are Good You're Holding More Than That In Your Hand","How Much Living Space Does A Girl Need? This ""Minimum"" Is Pretty Horrifying.",2.0
542b4706227ed860d3000046,542b19c613a52ed7df000036,"If This Ever Happened To You, She Wants You To Know: You're Not Alone",*This* Woman Just Said On Camera What Millions Of Other Women Are Keeping Quiet,2.0
542b8da613a52ef56c000052,542b8b7d13a52ec348000052,Being A Public Gay Advocate Is Illegal There. So Madonna Planned To Do Pro-Gay A Speech There.,One Woman So Popular She Can Break The Law In Front Of Thousands And Everyone Cheers,2.0
542b8da613a52ef56c000052,542b8b7d13a52ec348000052,So Your Country's Leaders Are Afraid To Speak Up For Homosexuals? Guess Who Isn't Afraid.,One Woman So Popular She Can Break The Law In Front Of Thousands And Everyone Cheers,2.0
542b8da613a52ef56c000052,542b8b7d13a52ec348000052,She's Made A Living Of Breaking Taboos With Her Awesome Pop Art. This Time She Broke A Law.,One Woman So Popular She Can Break The Law In Front Of Thousands And Everyone Cheers,2.0
542b8da613a52ef56c000052,542b8b7d13a52ec348000052,Guess What World Leader Doesn't Give A Flying F*ck If Its Illegal To Say What She Says,One Woman So Popular She Can Break The Law In Front Of Thousands And Everyone Cheers,2.0
542b8da613a52ef56c000052,542b8b7d13a52ec348000052,Madonna Broke Their Law. Russians Loved It. Russian Leaders...,One Woman So Popular She Can Break The Law In Front Of Thousands And Everyone Cheers,2.0
542c3ac034120fc76500003e,542d3b1352a3f6c93a000006,Jennifer Aniston Gives A Fantastically Feminist Response To The Boring Marriage And Babies Question,Jennifer Aniston Knows A Thing Or Two About Her Worth As A Woman. Hint: It's Not In Her Uterus.,1.0
542c3ac034120fc76500003e,542d3b1352a3f6c93a000006,Jennifer Aniston Gives A Fantastically Feminist Response To The Boring Marriage And Babies Question,Jennifer Aniston Is A Celebrity. And A Feminist. And Would Like Everyone To GTFO Of Her Uterus.,1.0
542c57a06154094af2000053,542b2f0113a52e90a7000022,I Hope You're As Angry As I Am About What She Says At 0:31,Here's Why Many Of You Won't Want To Hear What She Has To Say,1.0
542c57a06154094af2000053,542b2f0113a52e90a7000022,Here's Why Many Of You Won't Want To Hear What She Has To Say,I Hope You're As Angry As I Am About What She Says At 0:31,2.0
542c57a06154094af2000053,542b2f0113a52e90a7000022,Here's Why Many Of You Won't Want To Hear What She Has To Say,I Hope You're As Angry As I Am About What She Says At 0:31,2.0
542c57a06154094af2000053,542b2f0113a52e90a7000022,Here's Why Many Of You Won't Want To Hear What She Has To Say,I Hope You're As Angry As I Am About What She Says At 0:31,2.0
542c57a06154094af2000053,542b2f0113a52e90a7000022,I Hope You're As Angry As I Am About What She Says At 0:31,Here's Why Many Of You Won't Want To Hear What She Has To Say,1.0
542c57a06154094af2000053,542b2f0113a52e90a7000022,I Hope You're As Angry As I Am About What She Says At 0:31,Here's Why Many Of You Won't Want To Hear What She Has To Say,1.0
542d7be2d3047b6049000048,542d7b09e407f86ac5000031,"‘Evergreening’ — Sounds Like Something Good For The World, Right?",I Take A Drug Created 20 Years Ago. It's Nearly Free. Here's Why Drug Companies Don’t Like That.,2.0
54323074b0d5a4518900002d,543094397c2de71b4900000a,Being Sexy Is Directly Correlated To How Much You Play And A Super Sciencey Video Explains How,Tell Your Boss The Rat Tickler Told You To Play More So You Could Get A Little More Sexy,1.0
54323074b0d5a4518900002d,543094397c2de71b4900000a,Playing Makes You Attractive And That's Good Enough Reason To Get Down In The Sandbox,Being Sexy Is Directly Correlated To How Much You Play And A Super Sciencey Video Explains How,2.0
54323074b0d5a4518900002d,543094397c2de71b4900000a,Being Sexy Is Directly Correlated To How Much You Play And A Super Sciencey Video Explains How,Let Your Boss Know That You'll Be Leaving Work Early Today So You Can Go Out And Play,1.0
54329357ae8713d9fc000011,542d9ed052a3f6813700004c,The Last 90 Seconds Tell You Everything You Need To Know About How To Rescue Them,"The First 1 Minute And 20 Seconds Are So Hard To Watch, But The End Is Just Too Important",2.0
54329357ae8713d9fc000011,542d9ed052a3f6813700004c,"The First 1 Minute And 20 Seconds Are So Hard To Watch, Until You See How We Release Them.",The Last 90 Seconds Tell You Everything You Need To Know About How To Rescue Them,1.0
54329357ae8713d9fc000011,542d9ed052a3f6813700004c,"The First 1 Minute And 20 Seconds Are So Hard To Watch, Until You See How They Get Released.",The Last 90 Seconds Tell You Everything You Need To Know About How To Rescue Them,1.0
54335ae5d2cea786b800000a,54335b9db2454b5a9d00000e,Hear A Message From A Dead American King To A Fallen Canadian Prince,Hey Justin Bieber: This Guy Has A Warning For You.,2.0
54335ae5d2cea786b800000a,54335b9db2454b5a9d00000e,Hey Justin Bieber: This Guy Has A Warning For You.,An Arrogant King Has Been Ruling The Land For Years And He's Not Even On 'Game Of Thrones',1.0
54340acab2454bc30e00002e,5433ddf56ccdaa5112000009,"It's One Of The Biggest Problems We're Facing, And A KID Is Gonna Help Change It!?","They Told Him It Was One Of The World's Biggest Problems. So At Age 5, He Decided He Would Fix it.",2.0
54340acab2454bc30e00002e,5433ddf56ccdaa5112000009,"It's One Of The Biggest Problems We're Facing, And A KID Is Gonna Help Change It!?",A 5-Year-Old Decided To Help Solve A Problem 50-Year-Olds Can't Figure Out. Well He's Not 5 Anymore.,2.0
543422e4d2cea786b8000048,543414216ccdaa52a8000042,"Every Time You Don't Vote In An Election, An Angel Sobs Uncontrollably. Don't Be That Guy. Serious.","You're Supposed To Do It Alone, And You Really Only Need Your Hand. Even Famous People Do It.",2.0
543422e4d2cea786b8000048,543414216ccdaa52a8000042,The Rap Video That Will Get Stuck In Your Head And Give You A Ton Of Reasons To Vote,"Every Time You Don't Vote In An Election, An Angel Sobs Uncontrollably. Don't Be That Guy. Serious.",1.0
543422e4d2cea786b8000048,543414216ccdaa52a8000042,"Every Time You Don't Vote In An Election, An Angel Sobs Uncontrollably. Don't Be That Guy. Serious.",Let These Folks Encourage You To Do Something Very Private That You Should Feel No Shame About,2.0
543422e4d2cea786b8000048,543414216ccdaa52a8000042,Studies Show Voting Is Contagious—Seriously! That's Why Sharing This Awesome PSA Makes You A Hero.,"You're Supposed To Do It Alone, And You Really Only Need Your Hand. Even Famous People Do It.",2.0
543422e4d2cea786b8000048,543414216ccdaa52a8000042,Wanna Feel Like A True Patriot? Watch These Celebs Get Their Freak On In A Gym. I Mean It.,"Every Time You Don't Vote In An Election, An Angel Sobs Uncontrollably. Don't Be That Guy. Serious.",1.0
54345144b2454b5a9d000061,54343b9e6ccdaa9a70000050,It's On Notebook Paper To Remind You That These Are Just Kids. And They Need Your Help.,They're Just A Bunch Of Little Doodles In A Kid's Notebook. So Why Is It So Upsetting?,2.0
54345144b2454b5a9d000061,54343b9e6ccdaa9a70000050,They're Just A Bunch Of Little Doodles In A Kid's Notebook. So Why Is It So Upsetting?,These Stats Are Heartbreaking Because This Is So Real ... And Happening In Your Neighborhood.,1.0
54345144b2454b5a9d000061,54343b9e6ccdaa9a70000050,They're Just A Bunch Of Little Doodles In A Kid's Notebook. So Why Is It So Upsetting?,There's Enough Of These Kids To Fill 223 Stadiums — And That's Not Even The Real Kicker Here,1.0
54345144b2454b5a9d000061,54343b9e6ccdaa9a70000050,"What Does A Sheet Of Notebook Paper, A Hashtag, And A Ridiculous Amount Of Buses Have In Common?",They're Just A Bunch Of Little Doodles In A Kid's Notebook. So Why Is It So Upsetting?,2.0
543455b86ccdaa6c28000075,54343d26d2cea79168000054,"If You Think Jennifer Lawrence Is Sorry For Her Nude Photos, You're In For A Surprise",Is Jennifer Lawrence 'Sorry' For Her Nude Photos? Nope. And She Shouldn't Be.,1.0
54353d4b9f4800f79000002a,543414216ccdaa6c2800003b,A Bunch Of Celebrities Are Going To Be There. Will You?,Here's The 'Rock The Vote' Video Everyone Is Talking About,2.0
54353d4b9f4800f79000002a,543414216ccdaa6c2800003b,Here's The 'Rock The Vote' Video Everyone Is Talking About,"Why Can't I Get This 'Rock The Vote' Song Out Of My Head? Thanks *A Lot*, Lil Jon.",1.0
54355377fc61e21543000028,543550c4a264320aac00004a,"This Former Super Model Started Her Own Agency, But She Still Got This Troubling Request",The Code Word The Fashion Industry Uses To Justify This Nasty Practice,2.0
54355377fc61e21543000028,543550c4a264320aac00004a,The Code Word The Fashion Industry Uses To Justify This Nasty Practice,"When You Realize What The Fashion World Means By 'Not My Aesthetic', It's Quite Ugly",1.0
54355377fc61e21543000028,543550c4a264320aac00004a,The Code Word The Fashion Industry Uses To Justify This Nasty Practice,They Only Wanted Her To Find One Perfect Model. But That's Precisely The Problem.,1.0
5436450cbc48792d76000033,5436409eb8ab490fd300002b,At First She Didn't Know Why Her Teachers Were So Mean To Her. Now The Reason Makes Her Cry.,What Is It Like To Be A 58 Year Old Woman And Suddenly Single - In The Spotlight?,1.0
5436450cbc48792d76000033,5436409eb8ab490fd300002b,At First She Didn't Know Why Her Teachers Were So Mean To Her. Now The Reason Makes Her Cry.,At 59 She Was Suddenly Divorced And Her Self Esteem Was Low. So She Stopped Working And Took Charge.,1.0
5436450cbc48792d76000033,5436409eb8ab490fd300002b,At First She Didn't Know Why Her Teachers Were So Mean To Her. Now The Reason Makes Her Cry.,Hearing Her Tell Her Emotional Story Made Me Forget All About Beyonce. That's Really Hard To Do.,1.0
5436450cbc48792d76000033,5436409eb8ab490fd300002b,At First She Didn't Know Why Her Teachers Were So Mean To Her. Now The Reason Makes Her Cry.,She's Not Just Beyonce's Mom. She's A Woman Who Wouldn't Let Them Break Her.,1.0
54368c44f0d5e815c0000023,54383bf3236bc79b93000054,"Veterans Fight For Our Freedom. When They Come Home, Do We Fight For Them?",I Was Ready To Punch A Wall By The 11th Image. I'm Sharing Because It's Important.,2.0
54368c44f0d5e815c0000023,54383bf3236bc79b93000054,"Veterans Fight For Our Freedom. When They Come Home, Do We Fight For Them?",These Are The 13 Imgages You *Must* See If You Truly Support The Troops,2.0
54368c44f0d5e815c0000023,54383bf3236bc79b93000054,The Most Deadly Threat To America's Troops Isn't In Battle,I Was Ready To Punch A Wall By The 11th Image. I'm Sharing Because It's Important.,2.0
54368c44f0d5e815c0000023,54383bf3236bc79b93000054,These Are The 13 Imgages You *Must* See If You Truly Support The Troops,I Was Ready To Punch A Wall By The 11th Image. I'm Sharing Because It's Important.,2.0
5436b9f0b8ab496e23000066,5436bb87f0d5e8e7a9000048,This Makes Me Want To Never Hold Anything In My Hands Again,"3 Different Men, Holding 3 Different Objects, Had One Suspicious Thing In Common",2.0
5436e2a82520d46ad6000016,5436e9f7d737aedd5e00001e,Guess What Profession Gets You Death Threats And Hacking Attempts Just For Being A Woman?,Feminists Want To Make Video Games Better For Everyone But No One Wants What They Bring To The Table,1.0
54370853b50342adf1000006,5436ae0af0d5e89aaf000059,"Back In 2009, We Missed Our Opportunity. And Now? It's Only Gotten Worse.",A Little Girl Describes A Gift From Her Grandfather — And It's One Of The Saddest Gifts On Earth,2.0
54370853b50342adf1000006,5436ae0af0d5e89aaf000059,A Little Girl Describes A Gift From Her Grandfather — And It's One Of The Saddest Gifts On Earth,"I Wish This Message From The Future Had More Flying Cars. Instead, It's Just Got Me Worried.",1.0
54371fdaa1f0b403b6000004,5436ebef2520d42b9100001a,"They Read His Email, Heckled Him, And Threatened His Family. All He Wanted Was To Share The Truth.","They Paid This Professor To Study Frogs, But When They Saw His Results Things Got Really Ugly",2.0
543720d7236bc7f701000003,5436e314d737ae6ffc00000f,What This 17 Year Old Wants People To Stop Expecting And Start Accepting ... About Her,"A 17 Year Old Was Tired Of Hearing That Being Gay Is A Choice, So She Made This Video In Response",2.0
543846ae236bc7cc17000064,5436409eb8ab490fd300002b,"Nuns At School Were Mean To Her And She Didn't Know Why. Now That She Does, She Can't Help But Cry.",Beyonce's Mom Didn't Have It Easy Growing Up. It All Started With Her Parents - And Some Mean Nuns.,1.0
543846ae236bc7cc17000064,5436409eb8ab490fd300002b,What Her Parents Did Was The Reason Her Teachers Were So Mean To Her. Now She's Forever Grateful.,Beyonce's Mom Didn't Have It Easy Growing Up. It All Started With Her Parents - And Some Mean Nuns.,1.0
543846ae236bc7cc17000064,5436409eb8ab490fd300002b,"She Didn't Know Why Her Teachers Were So Mean. Now, As An Adult, The Reason Makes Her Cry.",Beyonce's Mom Didn't Have It Easy Growing Up. It All Started With Her Parents - And Some Mean Nuns.,1.0
543846ae236bc7cc17000064,5436409eb8ab490fd300002b,At First She Didn't Know Why Her Teachers Were So Mean To Her. Now The Reason Makes Her Cry.,Beyonce's Mom Didn't Have It Easy Growing Up. It All Started With Her Parents - And Some Mean Nuns.,1.0
5438cc5f579a3818ce00001c,5438cc68579a38e569000024,People Can Be So Mean. I Love This Woman For Cutting Through All That With Some Common Sense.,"Show These 4 Images To The Next Person Who Goes, ""It's Just Not Healthy""",2.0
5438cc5f579a3818ce00001c,5438cc68579a38e569000024,"Show These 4 Images To The Next Person Who Goes, ""It's Just Not Healthy""","She Has Me With The Wisdom, And Then She Brings It Back Around With Logic",1.0
5438cc5f579a3818ce00001c,5438cc68579a38e569000024,A Reminder That Fitness And Fatness Aren't As Connected As You Think,"Show These 4 Images To The Next Person Who Goes, ""It's Just Not Healthy""",2.0
5438cc5f579a3818ce00001c,5438cc68579a38e569000024,"Show These 4 Images To The Next Person Who Goes, ""It's Just Not Healthy""","Some Words For People Say, 'I'm Not Judging For Her Size, But It's Just Not Healthy.'",1.0
5438cc5f579a3818ce00001c,5438cc68579a38e569000024,Lets Stop Wasting Our Time Assuming That Health Has Everything To Do With Size,"Show These 4 Images To The Next Person Who Goes, ""It's Just Not Healthy""",2.0
5439faf45d9123ddab00001a,5439e1305d9123ddab000014,"2 Minutes In, She Couldn't Hide Her Emotion As She Began To Speak. Then, 10 Minutes Of Her Truth.",After *That* 2 Minute Intro? Of *Course* Demi Lovato Was Moved. Her Truth Is Needed.,1.0
5439faf45d9123ddab00001a,5439e1305d9123ddab000014,Of *Course* Demi Lovato Was Moved After That Intro. I'm So Grateful She's Sharing Her Truth.,"2 Minutes In, She Couldn't Hide Her Emotion As She Began To Speak. Then, 10 Minutes Of Her Truth.",2.0
5439faf45d9123ddab00001a,5439e1305d9123ddab000014,2 Minutes Of Resounding Love Followed By 10 Minutes Of Raw Real Truth From Demi Lovato,"2 Minutes In, She Couldn't Hide Her Emotion As She Began To Speak. Then, 10 Minutes Of Her Truth.",2.0
543b55c6b47833584a000034,543b5455c6130a254f00002b,"Surfers Are Usually Pretty Mellow, But Not About This Topic",Surfing Is Awesome. Surfing In These Waves? Way Less Than Awesome.,1.0
543b55c6b47833584a000034,543b5455c6130a254f00002b,One Of The Grossest Surf Videos I've Ever Seen For Sure,Surfing Is Awesome. Surfing In These Waves? Way Less Than Awesome.,1.0
543b55c6b47833584a000034,543b5455c6130a254f00002b,He Uncovers Some Dirty Secrets About Tourism And Surf Spots,Surfing Is Awesome. Surfing In These Waves? Way Less Than Awesome.,1.0
543b6c9947df54b03c00003e,543c9f5578f856c80d000004,What It's Like To Compulsively Pull Out Your Own Hair,"She Can't Stop Doing This One Thing, And She Wants Us To Understand It",2.0
543bee22bcd0a9205900000f,54383392a1f0b4073900006d,"Instead Of Saying She Was 'Born A Boy,' Try The Way She Phrases It. She Nails It.",It Just Rings More True When You Say It Her Way Instead Of Saying She Was 'Born A Boy',1.0
543c0d96a9b5da4613000031,543c124abcd0a92059000029,Everyone Needs It To Survive. What Happens When These Kids Can't Get Enough?,Does This Upset You? Imagine What It's Like For The Kids Facing This Reality Every Day.,2.0
543c0d96a9b5da4613000031,543c124abcd0a92059000029,A Bunch Of Little Kids Reveal The Frightening Reality They Face Every Day. It's Pretty Upsetting.,Everyone Needs It To Survive. What Happens When These Kids Can't Get Enough?,1.0
543c0d96a9b5da4613000031,543c124abcd0a92059000029,What Would You Do If Your Neighbors Were Facing This Monster? It's Actually Not Unlikely.,Everyone Needs It To Survive. What Happens When These Kids Can't Get Enough?,1.0
543c53111ca6b8590800000d,543d61de4aa00373b300006b,"They Often Look Like They Don't Have A Care In The World, But Now I Know Better",8 Ugly Facts About How The Fashion Industry Creates Beauty,2.0
543c53111ca6b8590800000d,543d61de4aa00373b300006b,8 Ugly Facts About How The Fashion Industry Creates Beauty,Girls​ Want A ​Better Life. The ​Industry's​ Hungry For Youth.​ It ​Can Be A Tragic Combination.,1.0
543d41ff4aa0033d14000033,543d420edd6e02768a000028,One Of The Most Powerful Ways To Get Your Friend To Vote Is To Ask Him To...Roll Up His Sleeves,He Scribbled Something On His Arm. What He Wrote May Inspire You To Do The Same.,2.0
543d5a43dd6e02768a000040,543d579778f85623b900003b,Some Really Cute Kids Have Some Pretty Horrible Things Happening To Them. Science To The Rescue.,These Kids Can't Play Sports Or Their Skin Rips Off. So Eddie Vedder Is Talking To Some Scientists.,2.0
543deb504b9f3d0e0100001e,543d8ec74aa003747b000085,‘I’ll Do It If You Will.’ What? Here's How Our Leaders Are Using Double-Dares To Fix Global Warming.,"In 83 Seconds, You’ll Think World Leaders Are Nuts, Plus You May Have A New Favorite Goofy Song",2.0
543deb504b9f3d0e0100001e,543d8ec74aa003747b000085,‘I’ll Do It If You Will.’ What? Here's How Our Leaders Are Using Double-Dares To Fix Global Warming.,83 Silly Seconds Of The Genius Ways World Leaders Avoid Working Together On Global Warming,2.0
543fe0b8a57486e24a000056,543fd7e4a57486ded1000048,Keep Calm And Listen To This Guy Debunk The Ebola Scare In 3 Minutes,Keep Calm And Listen To This Guy Debunk The Ebola Scare In 3 Minutes,2.0
543fea7322450c6feb000063,543fea7d43fbb6d30f000077,The Metaphor She Uses For How It Feels To Be A Rape Survivor Is Vivid,He Asked Why She Just Laid There Like A Dead Fish. So She Told Him.,2.0
543fea7322450c6feb000063,543fea7d43fbb6d30f000077,The Animal She Compares Herself To When Talking About Her Rape Will Break Your Heart,He Asked Why She Just Laid There Like A Dead Fish. So She Told Him.,2.0
543fea7322450c6feb000063,543fea7d43fbb6d30f000077,He Didn't Look Like A Fisherman. So How Did He Get His Hook Down Her Throat?,He Asked Why She Just Laid There Like A Dead Fish. So She Told Him.,2.0
543fea7322450c6feb000063,543fea7d43fbb6d30f000077,"""Sometimes, It Is Easier To Believe You Deserve It."" How A Woman's Self-Worth Tanks After Rape.",He Asked Why She Just Laid There Like A Dead Fish. So She Told Him.,2.0
543fea7322450c6feb000063,543fea7d43fbb6d30f000077,The Hollow Feeling. The Distant Eyes. The Listless Body. She Explains A Post-Rape Sex Life To A T.,He Asked Why She Just Laid There Like A Dead Fish. So She Told Him.,2.0
544148225c55ba8e9d000054,5441475ee6a16fa87f000041,This Super Hero SideKick Has Some Issues With The Uniform And It's Way Past Time We Talk About It,This Is What It Looks Like When Female Super Heroes Get To Dress Themselves,2.0
5441c8deda9af2bdec00001f,543eba25cef4d2f8f600006a,She Might Think He's A Bad Man But Here's Why She Needs To Seriously Question Herself,A Woman Sees 2 Men On The Street. 1 Is Dangerous. Here's How She Uses Her Judgement.,2.0
5441c8deda9af2bdec00001f,543eba25cef4d2f8f600006a,She Might Think He's A Bad Man But Here's Why She Needs To Seriously Question Herself,"A Parent, A Criminal And A Jerk Walk Down The Street, But You Won't Know Who's Who Till The End.",2.0
5445920d3ba737b02400001a,54458f593ba7379cc800000f,A Lake That Smells So Bad You Can Literally Taste It On Your Tongue,A Little Town Was Sold On Visions Of Paradise. They Got The Blue Water. But Paradise? Not So Much.,2.0
5445920d3ba737b02400001a,54458f593ba7379cc800000f,They Wooed Them With A Picture Of A Lady In A Bikini. Then Reality Sank In.,A Lake That Smells So Bad You Can Literally Taste It On Your Tongue,1.0
5445920d3ba737b02400001a,54458f593ba7379cc800000f,A Lake That Smells So Bad You Can Literally Taste It On Your Tongue,"They Call It The 'Pennsylvania Caribbean,' But You Wouldn't Catch Me Swimming In Those Waters",2.0
5445920d3ba737b02400001a,54458f593ba7379cc800000f,A Lake That Smells So Bad You Can Literally Taste It On Your Tongue,It's One Of The Bluest Lakes In The Country. And You Will *Never* Want To Swim In It.,2.0
5446b6ecc4f89f5388000015,544591233ba73755e100001b,"This Magic Hoodie Would Never Work In Real Life, But Do We Want A World Where It Does?",I Laughed At This Comedy Sketch But Then I Was Horrified Because I Realized Why It Was Funny,2.0
54471bca661aaea2e0000028,544e61316fba940ef000001b,"It's Kinda Hard To Believe Till You See It With Your Own Eyes, But They Just Invented A Flying Bike","It Looks Like A UFO, But Here's A Flying Object That Might Be Part Of Your Everyday Life Soon",1.0
54471bca661aaea2e0000028,544e61316fba940ef000001b,"Once You See A Real Hover Vehicle With Your Own Eyes, Cars Are Gonna Feel So 2013","It's Kinda Hard To Believe Till You See It With Your Own Eyes, But They Just Invented A Flying Bike",2.0
544733930b628c329e000049,5446b9d8c4f89f745000001c,Think People Judge You Based On How You Look? Wait Until You Hear What They Really Mean.,"The Raw, Real Thoughts That Create Modern Human's Confusing Relationship With Their Bodies",1.0
5447d02d0b628c329e000074,5447c9a5661aae09e3000046,He Was Good At His Job But What They Found In His Phone Got Him Fired,A Sad Story Gets A Happy Ending That's As Joyful As It Is Quiet,1.0
5447d02d0b628c329e000074,5447c9a5661aae09e3000046,He Was Good At His Job But What They Found In His Phone Got Him Fired,"I Was Sad For Him And I Still Kind Of Am, But I'm Glad He's Got Such A Great Family",1.0
5447f567cdf193ffc1000089,5447d687661aae15c8000073,A Female Journalist Has A Priceless Reply To Comments That Are Definitely Not 'Newsy',A Female Journalist Gives A Priceless Answer To Questions Never Asked Of A Male Journalist,2.0
5447f567cdf193ffc1000089,5447d687661aae15c8000073,A Female Journalist Has A Priceless Reply To Comments That Are Definitely Not 'Newsy',A Female News Anchor Has A Priceless Reply To Comments That Would Never Be Made About A Male Anchor,2.0
