,test_id,headline,impressions,impressions,clicks,CTR,ini_CTR
60091,14002,Adrian Grenier's Other 'Entourage' Is A Lot Less ... Well ... Hollywood. But Man Are They Smart.,3582.0,3582.0,11.0,0.0030709101060859855,0.00844305861044859
60092,14002,The Celebrity Did-You-Know Video That'll Make You See The World In A Totally Different Light,3496.0,3496.0,34.0,0.009725400457665904,0.021966748836608395
60229,14031,Here's A Word That Starts With The Letter G And Rhymes With Deer. It May Change How You See Gender.,3560.0,3560.0,28.0,0.007865168539325843,0.009830812098208037
60230,14031,"We've Grown Up To See The World Divide Us Into 'Man' And 'Woman.' For Others, It's Way More Complex.",3589.0,3589.0,22.0,0.006129841181387573,0.013635716729942264
60231,14031,A 3-Minute Video That Squashes Everything We Were Taught To Think About Men And Women,3496.0,3496.0,42.0,0.012013729977116704,0.029195526273460764
60302,14048,"They Arrested A 90-Year-Old Man, And Russell Brand Is Pissed",3051.0,3051.0,51.0,0.01671583087512291,0.018745220183133775
60305,14048,"Russell Brand's Anger Is White Hot, And I Can't Disagree With Him",2997.0,2997.0,73.0,0.02435769102435769,0.027567812977395058
60306,14048,Russell Brand Can't Believe What The Cops Did To This 90-Year-Old Man,3026.0,3026.0,48.0,0.015862524785194978,0.023823109742778473
60361,14059,Fans Don't Usually Rush Out To Hear The Latest 'Feminist' Song But This One Might Change Your Mind,3047.0,3047.0,29.0,0.009517558254020347,0.013284894739521803
60362,14059,A Pop Song About Women's Rights Doesn't Sound Exciting? I Guess You Haven't Heard Hers.,2907.0,2907.0,30.0,0.010319917440660475,0.014662965059874135
60363,14059,She Doesn't Care What Other People Think About Her Gender. She Won't Let It Hold Her Back.,3127.0,3127.0,33.0,0.01055324592260953,0.0044525648099880966
60364,14059,Don't Try To Tell This Woman What She Can Or Can't Do. She's Not Playing Around.,3051.0,3051.0,36.0,0.011799410029498525,0.017455968811178026
60382,14063,"It's A Journey They've Made For 6,000 Years And A Single Highway Threatened To End It. Not Anymore!",3034.0,3034.0,16.0,0.005273566249176005,0.007542291002423367
60383,14063,Is It Easier To Change An Antelope’s Behavior Or A Human’s?  They Bet On The Antelope.,3035.0,3035.0,7.0,0.0023064250411861617,0.008446537839745898
60384,14063,"These Animals Travel At 55 MPH, But Does That Mean We Should Share The Road?",3042.0,3042.0,20.0,0.006574621959237344,0.01
60385,14063,This Serengeti-Like Migration Is Awe-Inspiring — Until It Crosses The Road.  Here's The Solution.,3045.0,3045.0,13.0,0.004269293924466338,0.008722060788731726
60412,14069,"Pot Legalization Is Leading To Blissed-Out Statehouses, And It Has Nothing To Do With THC",3003.0,3003.0,11.0,0.003663003663003663,0.008346377152574583
60413,14069,"If We’re Talking Sheer $$, There’s No Denying There’s One Crop That Completely Smokes All The Others",3122.0,3122.0,13.0,0.004163997437540038,0.004533240566822328
60414,14069,"Every Day We Eat The Good Stuff Farmers Grow, But The Big $$ Are In A Crop We Don’t (Usually) Eat",3019.0,3019.0,4.0,0.001324942033786022,0.003704860323478264
60415,14069,"It Feels Like A Grassroots Thing, But There May Be Something Less Touchy-Feely Behind Legalizing Pot",3011.0,3011.0,10.0,0.0033211557622052474,0.011138284305959135
60458,14078,The First 4 Seconds Might Confuse You. Until You Hear What The President Is Fighting For.,2599.0,2599.0,57.0,0.02193151212004617,0.01736932081262283
60459,14078,The First Four Seconds Might Confuse You. Because Obama Is Clever When Gunning For This Basic Right.,2618.0,2618.0,65.0,0.02482811306340718,0.01894090686570838
60460,14078,The President Uses The First 4 Seconds To Prove A Point He Makes In The 104 Ones That Follow,2557.0,2557.0,46.0,0.01798983183418068,0.01678658947452818
60461,14078,The First 4 Seconds Might Confuse You. Until You Hear What The President Is Fighting For.,2564.0,2564.0,42.0,0.01638065522620905,0.017344522978662104
60462,14078,The First 4 Seconds Might Confuse You. Until You Hear What The President Is Fighting For.,2614.0,2614.0,42.0,0.016067329762815608,0.01740322792867223
60493,14086,"A Case For Eating The Ugly Veg (Or, Why It's Ridiculous That We Don't Eat 1/3 Of The World's Food)",3024.0,3024.0,22.0,0.007275132275132275,0.010208237415993124
60494,14086,Ready To Hear The Full Story Behind A Scary Statistic? Let's Talk About Food Waste.,3085.0,3085.0,10.0,0.0032414910858995136,0.006204668672164956
60496,14086,"He Starts Listing Off Some Unnerving Stats About Food, And I Get Self-Conscious About My Fridge",3113.0,3113.0,21.0,0.006745904272406039,0.011729951102753008
60563,14101,Do You Remember The Grape Boycotts Of The Late 1960s?,3102.0,3102.0,9.0,0.0029013539651837525,0.013016226338597742
60564,14101,"People Who Work In The Farm Fields Have A Powerful Tool, And They Use It For Good",3024.0,3024.0,4.0,0.0013227513227513227,0.0048089736306886404
60565,14101,"When Farm Workers Took On One Of The Biggest Grape Growers In California, Nobody Thought They’d Win",2995.0,2995.0,6.0,0.002003338898163606,0.007260427403523188
60566,14101,Why People Who Help Food Get To Your Table Stopped One Kind Of Food From Getting To Your Table,3044.0,3044.0,11.0,0.0036136662286465177,0.004833120671847843
60567,14101,"Here’s A Quick History Of The United Farm Workers With Some Text, Images, And A Short Video",3027.0,3027.0,4.0,0.0013214403700033035,0.001365731920191765
60568,14101,"That Time When Filipino And Latino Workers Fought Side-By-Side, And They Won",3047.0,3047.0,5.0,0.0016409583196586807,0.0017954267571631231
60662,14121,What's Happening in Mexico? Here's An Update In 5 Tweets.,2987.0,2987.0,16.0,0.005356545028456646,0.01836470662551319
60663,14121,"This Official Thought He Could Dismiss People By Saying, ""I'm Tired."" Boy Was He Wrong.",3113.0,3113.0,11.0,0.0035335689045936395,0.019012906657670667
60664,14121,43 Students Are Missing In Mexico. What Happened To Them?,3036.0,3036.0,14.0,0.00461133069828722,0.016544677911851977
60665,14121,Things Have Been Simmering In Mexico For A Long Time. Here's Why They're Boiling Over Now.,3045.0,3045.0,17.0,0.005582922824302135,0.009877531842456978
60780,14146,It Was Right In Front Of Our Noses. It Took Us 125 Years To See It.,3045.0,3045.0,57.0,0.0187192118226601,0.0202030757695382
60781,14146,"In 125 Years, Millions Of People Have Looked At This Painting. No One Really Saw It Until Now.",2993.0,2993.0,94.0,0.031406615436017374,0.028596970990917493
60783,14146,It Took Us 125 Years To Really See Van Gogh's Most Famous Painting,3049.0,3049.0,46.0,0.01508691374221056,0.02457170877660283
60892,14171,What A Great Idea. A New Typeface That Outwits Dyslexia.,2982.0,2982.0,27.0,0.009054325955734407,0.013337245138052947
60893,14171,"I’d Heard Of Dyslexia, But It’s Actually Kinda Cool What It Is, And There's An Even Cooler Solution.",3129.0,3129.0,46.0,0.014701182486417386,0.007441448425889166
60894,14171,"Can A Person Be Smart, Well-Educated, And Not Able To Read? Yup. Frustrated, Too. Until This.",3025.0,3025.0,19.0,0.00628099173553719,0.010050055389812792
60895,14171,"If Letters Swap Places As You Read Them, You May Be Dyslexic. This’ll Nail Them Down.",2964.0,2964.0,12.0,0.004048582995951417,0.014965332488718066
60896,14171,A New Typeface Makes Letters Stay The Hell Put For Dyslexics,3139.0,3139.0,29.0,0.009238611022618668,0.023421680754921306
60905,14174,"It’s Admirable That They Keep Their Clothes On All Day, Because I Wouldn't",3005.0,3005.0,41.0,0.013643926788685524,0.0169754303198994
60906,14174,"After What They Go Through, It’s A Miracle That They Keep Their Clothes On All Day",3109.0,3109.0,31.0,0.009971051785139916,0.01324457827539523
60907,14174,They Leave Their House And Probably Want To Rip Their Clothes Off ... I Would,3022.0,3022.0,32.0,0.010589013898080741,0.0122352199351974
60908,14174,"It’s A Miracle They Keep Their Clothes On All Day, With What Goes On Outside",3092.0,3092.0,32.0,0.01034928848641656,0.011232533693510603
60948,14184,Spend 30-ish Seconds With Jason Alexander And Get Inspired To Fix What's Wrong In America. Go!,3011.0,3011.0,9.0,0.0029890401859847225,0.013460979406643493
60949,14184,One 'Seinfeld' Star. 30 Seconds. A Path To Fixing What's Wrong In America. Go!,3019.0,3019.0,19.0,0.006293474660483604,0.02047762005184948
60951,14184,30 Seconds. Jason Alexander. A Chance At Solving What's Wrong In America. Go!,3058.0,3058.0,18.0,0.005886200130804447,0.015247388379395798
60959,14186,So How The Hell Does Health Insurance Work Anyway?,2991.0,2991.0,6.0,0.0020060180541624875,0.005830926066416449
60960,14186,The Cartoon Explainer On Health Insurance To End All Explainers On Health Insurance,3062.0,3062.0,10.0,0.0032658393207054214,0.007137104687168461
60961,14186,This Easy-To-Understand Explainer On Health Insurance Could Save You A Boat Load Of Money,2967.0,2967.0,11.0,0.003707448601280755,0.004496737367602675
60962,14186,"Millions More Now Have Access To An Essential Service, But Few Folks Really Understand It",3084.0,3084.0,8.0,0.0025940337224383916,0.0008131533923899058
61028,14201,A Deaf Teen Gave Up On Communication. Watch Him Find Out He’s Wrong.,3036.0,3036.0,42.0,0.01383399209486166,0.019087963835198264
61030,14201,"Patrick Had A Disabling Deafness. The Key Word Is ""Had.""",2983.0,2983.0,40.0,0.01340931947703654,0.013899129744311308
61031,14201,See The Exact Moment A Deaf Teen In Sub-Saharan Africa Realizes He Doesn't Have To Be Alone,3009.0,3009.0,34.0,0.011299435028248588,0.0077617172093322395
61032,14201,Patrick Gave Up On Communication. See The Exact Moment His Hope Is Restored.,3137.0,3137.0,41.0,0.01306981192221868,0.02770154528822481
61086,14213,These Little Bloodsuckers Are Discriminatory Jerks And Here's The Proof,2041.0,2041.0,14.0,0.006859382655560999,0.007182221164265083
61087,14213,Ever Feel Like Mosquitoes Are *Only* Bothering You? Here Might Be Why.,2064.0,2064.0,18.0,0.00872093023255814,0.008123127128822932
61089,14213,"If Mosquitoes Could Talk, They'd Tell You A Lot About Yourself. They Suck Like That.",1972.0,1972.0,5.0,0.002535496957403651,0.012618514933472411
61090,14213,Mosquitoes Are Big Little Jerks And This Guy Has 3 Reasons Why,2098.0,2098.0,4.0,0.0019065776930409914,0.014795543573486083
61097,14215,"Good Job, America! 40 Years Ago, This Set Of Laws Saved Lives.",2810.0,2810.0,4.0,0.0014234875444839859,0.006910297314699521
61098,14215,5 Adorable Reasons To Be Proud Of American Lawmakers,2879.0,2879.0,8.0,0.0027787426189649182,0.009065527601263567
61134,14223,"They're Horrified By What He Does. Little Do They Know, It's Actually A Prank. With A Lesson.",2504.0,2504.0,35.0,0.013977635782747603,0.024442013481525277
61158,14228,He Says It's Probably The Saddest And Most Noble Thing A Government Has Done. Take Note.,3085.0,3085.0,24.0,0.007779578606158833,0.01483506362023608
61159,14228,'Take Note... This Is Probably The Most Sad And Noble Thing Any Government Has Ever Done.',3011.0,3011.0,27.0,0.008967120557954168,0.01930538946746043
61212,14240,"After An Accident Wrecked His Life, Most Would Give Up. But He's Not Like Most.",3021.0,3021.0,15.0,0.004965243296921549,0.013119710749638937
61213,14240,"After Falling From The Top, Most Would Give Up. But He's Not Like Most.",2979.0,2979.0,11.0,0.0036925142665323934,0.010168940623691542
61214,14240,"After His Dream Was Crushed, Most Would Give Up. But He's Not Like Most.",3112.0,3112.0,8.0,0.002570694087403599,0.015352240336530858
61215,14240,"In Seconds He Lost All That He'd Worked For, But He's Not Like Most",3094.0,3094.0,28.0,0.00904977375565611,0.01596813500658918
61234,14245,The Kind Of Selfie Celebs Are Taking That I Really Hope Will Catch On,3042.0,3042.0,38.0,0.012491781722550954,0.03118733978248088
61236,14245,The Type Of Selfie Jenna Elfman Took That I Hope We All Start Taking,3075.0,3075.0,57.0,0.018536585365853658,0.029107747864287926
61238,14245,Why Jenna Elfman Is Challenging Us To Take The Same Kind Of Selfie As Hers,3058.0,3058.0,36.0,0.011772400261608895,0.017223477886253533
61239,14245,1 Simple Reason Jenna Elfman Wants You To Take A Finger-Selfie,2952.0,2952.0,31.0,0.010501355013550135,0.013777571070353512
61250,14248,"When 85 Peeps Have The Same Amount Of Money As 3.5 BILLION Others, This Is What You Get",3086.0,3086.0,30.0,0.009721322099805573,0.010230517397305027
61252,14248,"These 85 People Might Be Perfectly Pleasant, But It's Nuts To See Their Power",3039.0,3039.0,46.0,0.015136558078315236,0.003914957493471557
61253,14248,Oh My: What It Looks Like When 85 People Have As Much Money As 3.5 Billion Others,3051.0,3051.0,52.0,0.017043592264831202,0.007677351784503949
61254,14248,It's Not That I Dislike These 85 People In The World. It's Just That *We* Can Do Better.,3055.0,3055.0,29.0,0.009492635024549919,0.002271452096462688
61400,14280,"How Not To Let The Big ""M"" Ruin Your Holidays",1985.0,1985.0,11.0,0.0055415617128463475,0.01
61401,14280,"A Secret Scientific Way You Can Feel Rich On The Inside, Even If You're Not On The Outside",1912.0,1912.0,6.0,0.0031380753138075313,0.007959606181341259
61402,14280,"Science Says Money Can Buy Happiness, If You Spend It On 'Certain' Things",1996.0,1996.0,15.0,0.00751503006012024,0.0008130360901964437
61404,14280,"If You're Going To Spend Money On Black Friday, Here's How Science Says To Do It",1995.0,1995.0,16.0,0.008020050125313283,0.00626400126048726
61405,14280,How You Can Buy Happiness With Only A Little Bit Of Money - Just Ask Science,2001.0,2001.0,4.0,0.001999000499750125,0.01028941637609887
61511,14304,4 Ways Reading Changes Your Life,3112.0,3112.0,21.0,0.006748071979434447,0.00574060106388249
61512,14304,4 Reasons Why Being A Shy Book Nerd Made You Who You Are Today,3014.0,3014.0,22.0,0.0072992700729927005,0.008261275724540822
61542,14311,Two People Just Invented A Show To Combat Bad News And It's Pretty Great,3042.0,3042.0,14.0,0.0046022353714661405,0.014657157710323946
61543,14311,These Guys Just Reinvented The News,2968.0,2968.0,15.0,0.005053908355795148,0.002913325351219456
61544,14311,These Two Plan To Act Like News Anchors On Opposite Day,3013.0,3013.0,15.0,0.004978426817125788,0.018379896981604173
61545,14311,This Couple's Love Makes Them Happy. So They Intend To Spread That To ... The News?,3123.0,3123.0,24.0,0.007684918347742555,0.01576113442653889
61682,14342,Fact: It Can Happen To You. Fact: It Can Happen To Your Loved Ones. Fact: It's Always A Big Deal.,3021.0,3021.0,27.0,0.00893743793445879,0.01628460093875802
61684,14342,The Points They Make Are Obvious. The Fact That They Have To Make Them Is So Depressing.,3086.0,3086.0,19.0,0.006156837329876863,0.017602227209006623
61692,14344,This Is What Sexism Against Men Really Sounds Like,3020.0,3020.0,39.0,0.012913907284768211,0.024710957382693927
61693,14344,This Is What Sexism Against Men Looks Like. You Should Probably Learn How To Identify It.,3033.0,3033.0,54.0,0.017804154302670624,0.021823632671086862
61694,14344,"What Sexism Against Men Looks Like, With Your Host, Laci The Feminist",2952.0,2952.0,53.0,0.017953929539295393,0.015519525583617352
61794,14365,Everybody Needs To Eat. So Why Do We Let Food Divide Us?,4622.0,4622.0,24.0,0.005192557334487235,0.006333927181598453
61795,14365,She Drives Her Bus Around The Desert — But It's SO Not What I Thought,4590.0,4590.0,46.0,0.010021786492374727,0.014170783540531657
61796,14365,It's One Thing That Can Bring Us All Together. So Why Are We Letting It Break Us Apart?,4531.0,4531.0,46.0,0.01015228426395939,0.01
61798,14365,At First You Think It's Just A Bus. But Then They Show You What's Inside.,4497.0,4497.0,71.0,0.01578830331331999,0.018783412616227284
61915,14387,"If You Were Wondering What Sexism Against Men Looks Like, This Will Explain It",3054.0,3054.0,92.0,0.030124426981008513,0.029609598266820858
61916,14387,This Is What Sexism Against Men Sounds Like. Yup. Still Awful.,3122.0,3122.0,107.0,0.03427290198590647,0.026760266733932492
61917,14387,This Is What Sexism Against Men Sounds Like. Maybe We Should Try To Stop It Too.,2994.0,2994.0,91.0,0.030394121576486306,0.02600175172860297
61918,14387,This Is What Sexism Against Men Sounds Like. Yet Another Reason Why We Can't Have Nice Things.,2981.0,2981.0,82.0,0.027507547802750755,0.028783057033327272
61919,14387,This Is What Sexism Against Men Sounds Like. Guess Who's Behind It?,3104.0,3104.0,101.0,0.032538659793814435,0.018331853721646196
61920,14387,This Is What Sexism Against Men Sounds Like. Thanks To Patriarchy.,2996.0,2996.0,77.0,0.02570093457943925,0.02315387720097258
61946,14394,This Video Will Never Do Well On The Internet. Period.,3008.0,3008.0,52.0,0.017287234042553192,0.02133049297970871
62047,14418,"Every Time You Dry Your Hands, You'll Think Of This Video And That's Great",3095.0,3095.0,49.0,0.015831987075928918,0.015076299529513981
62049,14418,Thinking Of This Video Every Time You Dry Your Hands Will Make You Less Contagious,3057.0,3057.0,58.0,0.018972849198560682,0.007505643612744637
62056,14420,This Is Probably Why LGBT Kids Need To Be Reminded It Gets Better,3017.0,3017.0,10.0,0.003314550878355983,0.013142686952696745
62057,14420,LGBT Folks Have Made A Lot Of Progress. Except Not So Much In This One Place.,3083.0,3083.0,14.0,0.0045410314628608495,0.010155360124239496
62058,14420,"If You Think Anti-Gay Bias Is A Thing Of The Past, You’re Probably Not A High School Student",3027.0,3027.0,17.0,0.0056161215725140405,0.021479354503687254
62060,14421,I Thought They Were Just Sharing Their Passion. Then My Stomach Dropped.,3024.0,3024.0,43.0,0.014219576719576719,0.01992593843973629
62061,14421,"When These Bright-Eyed Young People Shared Their Secret, My Stomach Dropped",3018.0,3018.0,33.0,0.010934393638170975,0.026142977766594085
62062,14421,"When These Seemingly Okay Individuals Shared Their Secret, My Stomach Dropped",3061.0,3061.0,35.0,0.011434171839268212,0.023580327870879124
62063,14421,"Their Secret Made My Stomach Drop, But It Also Binds Them Together",3059.0,3059.0,25.0,0.008172605426610004,0.012409509186124977
62246,14461,Want To Achieve Your Dreams? This Astronaut's Got Some Tips.,2959.0,2959.0,11.0,0.0037174721189591076,0.010557798073257296
62247,14461,3 Simple Tips To Take Charge Of Who You Want To Be... Brought To You By An Astronaut,2978.0,2978.0,16.0,0.005372733378106112,0.0030935694164639935
62248,14461,"Are You The Adult You Thought You'd Be? There's Always Time To Change Course, If Not.",3144.0,3144.0,18.0,0.0057251908396946565,0.0068204707271996776
62249,14461,"Apparently, Some Astronauts Give Awesome Advice. In The Form Of Cartoons.",3039.0,3039.0,17.0,0.005593945376768674,0.010675508398308406
62250,14461,Simple Advice From An Astronaut About How To Live Your Life Properly,3021.0,3021.0,22.0,0.007282356835484938,0.014939099212143812
62433,14501,What Anne Rice Thinks Gay People Have In Common With Vampires,4711.0,4711.0,52.0,0.01103799617915517,0.015428389067804141
62434,14501,"Anne Rice Talks Fifty Shades, Vampiric Gay People And ... The Pope?",4644.0,4644.0,20.0,0.004306632213608958,0.01818638748124054
62435,14501,Why Anne Rice Thinks Fifty Shades Of Grey Is Good For Women,4530.0,4530.0,45.0,0.009933774834437087,0.018232065415768273
62436,14501,How Fifty Shades Helps Women Come Out Of The Closet - According To Anne Rice,4497.0,4497.0,30.0,0.0066711140760507,0.014901386529254861
62437,14501,What The Most Famous Vampire Author Really Likes About Pope Francis,4561.0,4561.0,25.0,0.005481254110940584,0.010708833290284409
62438,14501,"Ghosts, Sex, And Gender. Anne Rice Throws Down Some Strong Opinions.",4515.0,4515.0,11.0,0.0024363233665559247,0.01222276209846175
62451,14504,Chris Rock Is Going To Say Something That *Could* Cut Down Your Holiday Spending This Year,3632.0,3632.0,19.0,0.0052312775330396475,0.009298134326166932
62453,14504,"A Minute-And-A-Half Of Unadulterated Truth About The Holidays, Brought To You By Chris Rock",3732.0,3732.0,42.0,0.011254019292604502,0.01816466511183274
62454,14504,I'm So Glad I Watched This Before Black Friday. It Was A Great Reminder Of What *Not* To Do.,3621.0,3621.0,20.0,0.005523336095001381,0.01330700197408815
62455,14504,Leave It To Chris Rock To Call Out An Entire Country Before The Holiday Season,3672.0,3672.0,38.0,0.010348583877995643,0.0310043680442385
62456,14504,A Clip From Saturday Night Live That You'll Want To Watch Before Black Friday,3609.0,3609.0,33.0,0.00914380714879468,0.024865726823783477
62461,14506,David Suzuki Blasts Canadian Mounties After They Arrest His Grandson,3779.0,3779.0,19.0,0.005027785128340831,0.019664024475231322
62462,14506,Have You Ever Seen David Suzuki Angry? Wait Till You Hear Him Blast The Canadian Mounties.,3842.0,3842.0,22.0,0.005726184279021343,0.016443392617346664
62463,14506,The Mounties Arrested David Suzuki's Family. If You Thought He Was Passionate Before - Just Wait,3956.0,3956.0,18.0,0.00455005055611729,0.01121493506290128
62464,14506,Pharrell Might Wanna Trade In His Hat When He Hears What The Mounties Did To David Suzuki's Family,3798.0,3798.0,11.0,0.0028962611901000527,0.015421260860103581
62465,14506,David Suzuki Said They Dragged And Arrested His Grandson - And Now He's Mad,3854.0,3854.0,20.0,0.005189413596263622,0.012428508558465938
62466,14506,How To Pick A Fight With David Suzuki? Arrest His Family.,3884.0,3884.0,16.0,0.004119464469618949,0.00949367795524755
62468,14507,5 Things That Pop Up In Women's Minds When They Have An Eating Disorder,3070.0,3070.0,39.0,0.012703583061889252,0.021625041650339565
62469,14507,"I Was So Uncomfortable When She Talked About This Problem Some Women Have, But That’s The Point",3058.0,3058.0,53.0,0.017331589274035317,0.013359760836997978
62471,14507,The Disturbing Truth About Dating A Woman With An Eating Disorder,3041.0,3041.0,61.0,0.020059191055573824,0.022937249513725815
62529,14520,What This Woman Did To Save Her History Is The Most Stunning Thing I've Seen All Day,3659.0,3659.0,13.0,0.003552883301448483,0.020947969433990823
62530,14520,Can You Imagine Having To Save An Entire Language On Your Own? So Inspiring.,3608.0,3608.0,20.0,0.005543237250554324,0.005178820279170496
62532,14520,Her Words Could Soon Be Extinct — But She Won't Let Them Go Without A Fight,3730.0,3730.0,19.0,0.005093833780160858,0.006549552815058176
62533,14520,What She Did To Save Her Language From Going Extinct Is The Most Inspiring Thing I've Seen All Day,3604.0,3604.0,28.0,0.00776914539400666,0.011532608822249137
62534,14520,This Old Woman Can Barely Type — So Why's She Writing A Dictionary?,3661.0,3661.0,19.0,0.00518983884184649,0.00879589698448522
62687,14554,Why Should Your Kids Know About These Silly Fairy Tales And Crazy Stories?,3661.0,3661.0,34.0,0.00928708003277793,0.01249070905720351
62688,14554,"How Many Of These Characters Can You Name? If A Lot, You've Probably Graduated High School.",3619.0,3619.0,63.0,0.017408123791102514,0.015987327016219043
62689,14554,Do You Recognize These Characters? A Lot Of Kids These Days Don't For One Unhappy Reason.,3607.0,3607.0,54.0,0.0149708899362351,0.023175528979991596
62690,14554,I Couldn't Help But Think: What If I Watched This Video And Didn't Recognize Anyone?,3746.0,3746.0,45.0,0.01201281366791244,0.011788083303951494
62700,14557,You've Heard Politicians Go Berserk Over This Issue. Here's Why They're Wasting Their Breath.,3706.0,3706.0,13.0,0.003507825148407987,0.013261681560438976
62701,14557,How Can The U.S. Have A $17 Trillion Debt And Still Be Considered Wealthy?,3609.0,3609.0,12.0,0.0033250207813798837,0.01
62702,14557,This Should Be Mandatory Learning For Every Incoming Member Of Congress,3645.0,3645.0,11.0,0.003017832647462277,0.014676889511542428
62703,14557,Here's Why I Don't Give A Crap About The National Debt,3521.0,3521.0,22.0,0.0062482249360976995,0.0077219514618700955
62704,14557,Why My Brain Feels Like A Twisted Rag When Politicians Whine About The National Debt,3672.0,3672.0,8.0,0.002178649237472767,0.011486386230986833
62705,14557,Is The U.S. *Really* As Wealthy As We Think It Is?,3709.0,3709.0,10.0,0.0026961445133459154,0.016766876946446973
62709,14559,We Need To Start Using This Technique All Around The Country — It's Amazingly Simple,3065.0,3065.0,22.0,0.007177814029363785,0.012901380724954519
62710,14559,People Are Often Afraid Of Them. But Wait 'Til You See What They Can Do.,3091.0,3091.0,29.0,0.009382076997735361,0.007360036413107451
62711,14559,"The More She Explains What These Can Do, The More My Jaw Drops",3024.0,3024.0,33.0,0.010912698412698412,0.012871365187296079
62712,14559,She Explains How To Use These Unexpected Things To Fight Some Of The Nastiest Stuff Out There,2968.0,2968.0,13.0,0.004380053908355795,0.002733385667633169
62713,14559,"The More She Explains, The More Optimistic I Get — Such A Simple Fix For Some Disgusting Problems",3075.0,3075.0,13.0,0.004227642276422764,0.010267723982696608
62751,14568,Why It Can Be Hard To Tell A Depressed Teen And Normal Teen Apart,3108.0,3108.0,10.0,0.0032175032175032173,0.014532872280101495
62753,14568,Here Are The Symptoms Of Clinical Depression In Teens (They're Different From Adults),3082.0,3082.0,23.0,0.007462686567164179,0.019339518671802693
62754,14568,When Regular Teenage Behavior Might Actually Be Clinical Depression,2992.0,2992.0,11.0,0.003676470588235294,0.022150946374323993
62784,14576,How To Avoid Being An Unintentional Jackass While You're Helping Someone Who Needs It,3130.0,3130.0,13.0,0.004153354632587859,0.014393931000437645
62786,14576,"The Enemy Of My Enemy Is My Friend, But A Bad Ally Is No Good For Anyone At All",3097.0,3097.0,13.0,0.004197610590894414,0.009680373114219532
62787,14576,"If You Don't Really Care About Anyone Else But Yourself, You Definitely Won't Like What She's Saying",3037.0,3037.0,27.0,0.008890352321369773,0.002564640145063573
62788,14576,"If You Offer To Help Us Fight Injustice In These Ways, Then We Probably Don't Want It",2957.0,2957.0,16.0,0.005410889414947582,0.012331398740684361
62789,14576,"She Says Those Words Privileged People Hate To Hear, But She'll Keep Saying Them Until They Get It",2918.0,2918.0,26.0,0.008910212474297465,0.013311413157251994
62884,14598,"One Day, Melissa Made A Hard Decision. Here's Why We Shouldn't Use That Day To Define Her.",4339.0,4339.0,47.0,0.010831988937543212,0.019829556614047325
62886,14598,1 Out Of Three Women Will Make The Hard Decision That Melissa Made,4284.0,4284.0,40.0,0.009337068160597572,0.022917404475408965
62983,14620,"The Next Time You Dismiss Your Chores, Here’s Something Important To Remember",3025.0,3025.0,36.0,0.011900826446280991,0.013762810439693872
62984,14620,What You Didn’t Realize About Doing The Dishes Is Powerful But Extremely Simple,3025.0,3025.0,41.0,0.013553719008264463,0.016305433676617596
62985,14620,Here’s How To Reprogram Your Brain With Everything That’s Already In Your Home,3115.0,3115.0,17.0,0.005457463884430177,0.0069150248119100284
62986,14620,The Soldier Gets Hugged. The Kid Pushes In A Chair. And It All Adds Up To Something Much Bigger.,3051.0,3051.0,17.0,0.005571943625040971,0.005668544310398784
62987,14620,Here’s The Real Fabric You Need To Start Sporting. (Hint: It Ain’t Cotton.),2970.0,2970.0,13.0,0.004377104377104377,0.0069035953676948834
63086,14642,"I Can't Believe These People Are Eating It, But Eating From It? That's Different.",3178.0,3178.0,23.0,0.00723725613593455,0.012998985853030524
63087,14642,"Now That This Is A Luxury Item, Will We Be Taking Better Care Of It?",3294.0,3294.0,34.0,0.010321797207043109,0.001898258554703382
63088,14642,"We Play In It, Bathe In It, Even Eat It. Maybe It's Time We Got To Know It Better.",3242.0,3242.0,17.0,0.005243676742751388,0.00045180533893962073
63256,14677,Reading This List Put Me In The Best Mood I've Been In In 2 Days,3255.0,3255.0,24.0,0.007373271889400922,0.013006943722023668
63257,14677,8 Reasons Why The World Isn't As Screwed As You Might Think,3237.0,3237.0,13.0,0.004016064257028112,0.012007723315354513
63258,14677,8 Things To Be Epically Thankful For This Thanksgiving,3271.0,3271.0,5.0,0.001528584530724549,0.002495449481537671
63259,14677,It's Easy To Think The World Is Going To Hell. Here Are 8 Reasons Why It's Not.,3234.0,3234.0,14.0,0.004329004329004329,0.009511268080689299
63260,14677,"Start With #8 And Scroll Down To #1. If You're Smiling By The End, That's The Whole Point.",3318.0,3318.0,12.0,0.003616636528028933,0.006622367008839734
63261,14677,"Start With #8 And Scroll Down To #1. If You Don't Feel Better, I'll Buy You A Beer*.",3240.0,3240.0,19.0,0.005864197530864198,0.00883535758841367
63266,14679,After 48 Years They Got To Celebrate Their 1st Wedding Anniversary And We Get To See How Love Looks,3020.0,3020.0,23.0,0.0076158940397350995,0.015756275265866575
63267,14679,2 Women Got Married In Their Community Just Like They'd Always Wanted,3100.0,3100.0,16.0,0.005161290322580645,0.009600230841521732
63269,14679,Why 2 Woman Waited Nearly 50 Years To Finally Get Married,3126.0,3126.0,17.0,0.005438259756877799,0.018979766524941946
63300,14685,A Father Wrote His Kid 14 Things To Always Remember. How Many Of Them Do You Follow?,3227.0,3227.0,46.0,0.014254725751471955,0.019450631887212903
